AD_comp01,AD_comp02,AD_comp03,AD_comp04,AD_comp05,AD_comp06,AD_comp07,AD_comp08,AD_comp09,AD_comp10,AD_comp11,AD_comp12,AD_comp13,AD_comp14,AD_comp15,AD_comp16,AD_comp17,AD_comp18,AD_comp19,AD_comp20,AD_comp21,AD_comp22,AD_comp23,AD_comp24,AD_comp25,AD_comp26,AD_comp27,AD_comp28,FA_comp01,FA_comp02,FA_comp03,FA_comp04,FA_comp05,FA_comp06,FA_comp07,FA_comp08,FA_comp09,FA_comp10,FA_comp11,FA_comp12,FA_comp13,FA_comp14,FA_comp15,FA_comp16,FA_comp17,FA_comp18,FA_comp19,FA_comp20,FA_comp21,FA_comp22,FA_comp23,FA_comp24,FA_comp25,FA_comp26,FA_comp27,FA_comp28,MD_comp01,MD_comp02,MD_comp03,MD_comp04,MD_comp05,MD_comp06,MD_comp07,MD_comp08,MD_comp09,MD_comp10,MD_comp11,MD_comp12,MD_comp13,MD_comp14,MD_comp15,MD_comp16,MD_comp17,MD_comp18,MD_comp19,MD_comp20,MD_comp21,MD_comp22,MD_comp23,MD_comp24,MD_comp25,MD_comp26,MD_comp27,MD_comp28,RD_comp01,RD_comp02,RD_comp03,RD_comp04,RD_comp05,RD_comp06,RD_comp07,RD_comp08,RD_comp09,RD_comp10,RD_comp11,RD_comp12,RD_comp13,RD_comp14,RD_comp15,RD_comp16,RD_comp17,RD_comp18,RD_comp19,RD_comp20,RD_comp21,RD_comp22,RD_comp23,RD_comp24,RD_comp25,RD_comp26,RD_comp27,RD_comp28
-1.090689444,-0.436769584,0.423053691,-0.898714937,0.594421239,0.58814892,-0.234078785,-0.597992861,0.298413421,-0.662155592,-0.514172824,-0.881959911,0.828351025,-0.010678611,-0.435051912,-0.888325761,0.096271766,-0.295991947,-0.435476114,0.113675663,-0.326927491,-0.290734914,0.898360822,-0.312699607,-0.777535506,0.21910075,-0.381310949,-0.640482633,-0.598805192,-1.047227138,-0.005147779,0.267285072,-1.439995991,-0.284823057,-0.802978727,0.243265434,-1.812583159,0.344930305,0.053267924,-0.904207364,0.508013824,-0.087835774,-0.52980714,0.434225988,0.811049409,0.49691642,-0.302525997,-0.174789607,0.371785917,0.174964785,-0.157740545,0.24213069,-0.31412986,-0.536216396,0.005230748,-0.400306849,0.823339063,-0.935037684,-0.627964875,0.366095505,-0.558434888,0.586062856,-0.674407174,-0.779938654,-0.654526889,-0.642720861,0.582726827,0.251897383,-0.356657618,0.336779119,-0.406548421,0.483599585,-0.626041011,0.767462141,-0.485792961,-0.616359919,-0.249380812,0.456361376,0.408308134,-0.321362643,-0.119112724,0.099923512,-0.00374989,-0.49783304,0.720923842,-0.843231477,0.34786484,0.165240569,-0.287705344,-0.374704237,-0.812398093,0.256367395,0.452636636,-0.475856194,0.319972156,1.609841503,-0.065054643,0.443082352,0.515235665,-0.56001191,-0.966556017,0.12805568,0.781274172,-0.601892387,-0.115713359,-0.198726382,-0.4036216,-0.031536101,-0.089222819,-0.152106191,-0.211514138,0.41890587
0.856270875,-0.10955883,0.415069707,-0.560545651,0.061810011,0.267099353,-0.238313377,-0.334022586,-0.250521562,-0.360310145,-0.902380418,-0.597927378,0.88707862,-0.492088433,-0.522440812,-0.96465812,-0.566493828,-0.177136291,-0.853385307,0.157193788,0.173807585,0.570325904,1.283323198,-0.821495283,0.435573958,-1.555729881,-0.292245085,0.499517407,-1.659881655,0.061852927,-2.211026936,-0.321367319,-0.382355439,-0.944814466,0.656023202,-1.618904027,-0.189765043,0.016374548,-0.268335987,0.9152451,-0.494714745,-2.04991619,1.46237726,0.089929523,-0.377153799,-0.202604261,-0.914756133,-0.896233227,-0.842714675,-1.49383408,-0.429196897,0.928749402,-0.196071012,-0.023052297,-0.072178851,-0.416256519,1.075615389,0.762339742,-0.895765708,0.503472771,-0.574098581,0.240220738,-0.709964642,-0.375165352,-0.326929946,-0.092584478,0.267065621,1.196656188,-0.155849155,0.853392587,-0.388269583,0.446052576,-1.251553448,-0.601561687,0.005978392,-1.167768955,-0.766461969,0.465811077,-1.01765686,1.144325097,-0.176386543,0.235561846,-0.232303582,0.388170969,1.46756594,1.016228552,-0.139020758,0.529801807,-0.150356712,0.043577859,-1.605725701,1.648961971,-0.352173773,-0.310246593,-0.434914535,0.549022534,-0.017881265,0.081903986,-0.115809179,1.507499377,0.064992849,1.57072278,-0.427990635,0.268676797,-0.344312701,0.334962407,-0.436650079,-0.325522772,0.230810368,-0.470443802,0.067241992,-0.079757793
0.9809982,0.088099798,0.301868017,0.05367486,0.44687725,-0.196539429,-0.790309274,0.18941519,-0.415505307,-0.35446318,-1.06156852,-1.374206647,1.10812248,-1.559252664,-1.334323625,-0.674293837,-0.302926132,-0.676352709,-0.415214364,-1.240368318,-0.133608269,-0.355138608,-0.684260117,-1.014136606,-0.02019853,-0.486802197,-0.309940487,-0.810087922,-0.263976865,-0.865797014,-0.500029431,0.040712526,-1.518034016,-0.04574936,0.829971959,-1.465982949,0.60924535,-0.473004746,-0.20223431,-0.383341871,0.305127639,-0.173049525,0.269003359,0.497607664,-0.526015869,0.054208168,-1.131923931,-0.348931907,0.139229496,0.503420397,0.136893606,-1.746711116,0.679537355,1.378504907,0.328000142,0.523215751,0.579596627,1.160060942,-0.822829896,0.297655544,0.302740104,-0.207115675,-1.069118414,-0.117693116,-1.192168672,-0.583805457,-0.651786381,-0.316514798,-0.858550778,-0.616717833,-0.738042094,0.280733002,-1.195598069,-0.144755434,-1.175256584,-1.565045529,-0.691132463,-0.955866361,-1.194241928,-0.392051323,-0.079651044,-0.683571859,0.004639307,1.174334479,0.761554704,1.33311152,-0.001268535,0.539173014,0.281425729,-0.210404623,-1.583589704,0.281986622,0.059601499,-0.620455752,-0.299151704,-0.554368364,-0.617505334,0.117374384,0.631775651,-0.524914715,-0.438409064,0.402216819,-0.378857304,-0.366719805,-0.779156464,-0.744992534,-0.262631647,-0.238579566,-0.112181206,0.052633045,0.506286398,-0.834391729
0.009995613,-0.926627562,-0.327730861,-0.253456648,0.727642343,0.339261618,0.63179317,0.444176523,0.067617972,-0.67165004,-0.974614184,0.012568836,0.31119676,0.052873897,-0.982741548,-0.376374068,-0.806330229,-0.874457306,-0.619367933,0.201292154,-0.763848536,-0.274038194,0.76658002,-0.671533863,-0.45829006,0.455204412,-0.311416665,-0.104832953,-0.10716321,-0.907241094,0.058530704,0.51212118,-0.588837986,1.289867731,0.140294231,-0.750732104,-0.118745707,0.576098073,-0.363292618,-0.435466481,-1.613986263,-0.494437399,-0.848052116,1.242227013,0.827257504,0.291818938,0.09107068,-0.916968175,-0.341020433,-0.205649928,0.216209232,0.658012639,-0.179061503,-1.040035121,0.423572368,-0.890395635,0.692595471,-0.040401333,-0.76778799,-0.328388922,-0.774295423,0.26061527,-0.401308665,-0.202819037,-1.011626102,-0.628589851,0.226087958,0.478903232,-0.143118725,-0.193050694,-0.083868387,0.345525753,-0.325075252,-0.088164223,-0.494727421,0.142019156,-0.099725115,-0.156151361,1.299289393,-0.623485239,0.085024065,0.103766827,-0.372286899,-0.191664578,0.402465904,-0.235090731,-0.442167548,-0.136375491,-0.32394508,-0.805968512,-0.806416004,0.184064325,1.464632774,-0.55712432,0.035147052,0.09394811,0.445120187,-0.077476777,0.516234878,-0.55725557,-0.975316725,0.495156414,0.019117479,-0.670176407,-0.710764306,-0.421116107,-0.115157002,-0.391533674,-0.251919397,0.192636195,-0.46850341,-0.131932612
-0.87097012,-1.378902133,-1.932770137,-0.030470723,0.012854891,-0.140145977,1.098654974,0.195049676,0.610303964,-0.883463202,0.28775608,-0.363938249,-0.56989515,-0.116381083,0.398452371,0.333902909,-0.672379727,-1.571613899,-0.278891353,-1.755613108,-0.756903448,0.21815057,-1.202063131,-0.35810054,-1.336558975,-1.530461398,0.576300976,0.451156007,-0.671486771,-0.573735247,0.278060589,2.217881816,0.195306036,0.048894169,-0.690059925,1.328790425,1.444597896,-1.312307367,1.586165406,-1.418006928,-1.21075949,-0.941008617,-1.940637562,0.657906189,-0.633146029,-1.190481564,-1.399184329,-1.262217041,-0.734482706,0.454311833,1.268452101,-0.524555015,1.525292771,0.518795418,0.571349962,0.354051163,0.710303849,-0.791639945,-0.131014278,-1.113304456,-0.651180596,-0.021682455,0.138638101,-1.522203982,-0.947439123,-0.971656361,1.746128195,0.288969082,0.575677691,0.655688263,0.464382437,0.684983723,0.519431533,-2.350415576,0.492712259,1.425488864,0.558898248,-0.128078178,0.109031637,-0.350024404,0.66103762,-0.150179005,0.000880149,-0.405467009,0.543707153,-1.138503352,-0.351213038,-1.743390945,-0.890073785,-0.124993707,0.547511841,1.332301541,0.630615231,-0.352746726,0.702997392,-0.302918202,1.91519351,-0.086567039,1.092829181,-0.19869898,1.217973963,1.419645798,-1.910858927,-0.037314743,-0.540416104,-0.37901882,-1.1392908,0.378488333,0.555854349,0.937792787,0.340797391,0.806088945
-1.009525564,-0.153975692,-0.361002828,0.018843977,-0.212460932,0.604979183,0.121914335,0.570977978,0.641612014,-0.785382149,-0.211178462,-0.672483535,0.623945302,-0.024006671,-0.834046719,-0.46637006,-0.799336976,-0.607379459,-0.098051906,-0.03629422,-0.67454418,-0.246205196,0.304073007,-0.402163764,-0.444437602,-0.854303868,-0.981000367,-0.45336116,-1.01616937,-0.674842543,-0.863688537,-0.501987115,-1.596244287,0.7618859,-0.808195299,0.608925193,0.69775139,0.095723163,0.641075993,-0.622861584,-0.67348341,-0.809102591,-0.587494687,0.606015536,-0.090724221,-0.334865461,0.583393224,-0.665130876,0.301922273,0.962711568,-0.570921009,0.362697381,0.406916688,-0.051594715,0.852609677,0.899538222,0.641041191,-0.879847053,-0.521179206,0.023791398,-0.165652604,0.389490575,-0.315015799,-0.247155916,-0.738900601,-0.540177857,0.686946591,0.047236074,-0.39322572,-0.225396449,-0.387008228,0.370582115,-0.585744387,-0.134073467,0.081920288,-0.372029372,-0.19867056,-0.188503708,-0.464613996,-0.047314334,-0.186375987,0.315354291,0.22755571,-0.048241693,0.823038612,-1.00040256,-0.343687788,0.39769628,-0.117537845,-0.153145322,-0.54448752,0.417999871,-0.044519933,-0.703075662,0.245033976,-0.064379325,0.602212618,0.106477963,0.341942542,-0.302924385,0.044362745,-0.130105153,-0.241408912,-0.392034825,-0.787034244,-0.376030605,-0.495625835,-0.25719129,0.237935285,0.050122244,-0.182032805,-0.086070495
-1.374710618,0.446587242,0.0697464,-0.525093147,-0.306516491,0.346230338,-0.529365849,-0.467546448,-0.170927512,-0.104395517,-0.580595833,-0.415899217,0.987324767,-0.516185366,-1.181372552,-1.084092614,0.797661234,-0.610222139,-0.300940979,0.308917881,0.058046131,-0.22410165,0.57443791,-0.269498737,-0.568675683,0.16715418,-0.463730082,-0.971115872,-0.645561655,-0.559855761,0.435355091,0.198209314,-1.202321573,1.503515787,-1.26245865,0.065043675,-1.62880162,0.441317377,-0.954352443,-0.333969213,0.859710648,-1.406495922,0.85499287,0.546726312,-0.165424491,0.628875748,0.335254698,0.859006264,-0.182106956,-0.27573879,-0.913524493,0.701415681,0.550944801,-0.551333116,-0.601403618,-0.188255173,0.502300968,-1.21583027,-0.781050754,0.517306928,0.400572427,0.2050634,-0.747480674,-0.458893293,-0.700372326,0.028339595,-0.079167266,-0.17848902,-0.904585613,-0.466549925,-0.447126862,0.549565132,-0.767134893,0.485102362,-0.450962193,-0.586118956,-0.316284551,-0.306369438,0.230310374,-1.162771845,0.105700379,-0.026834773,-0.126807881,-0.286525055,0.454042858,-1.106335514,-0.124380738,0.703223352,0.615362104,-0.40347987,-0.722736367,0.734863939,0.572317169,-0.41276977,0.343644835,1.022449462,-0.151035927,0.166216105,0.339581855,-1.075935224,-0.715506785,-0.742227081,0.502406878,-0.536412087,-0.7839781,-0.50919755,-0.900540823,-0.334608069,0.100833354,0.170374151,-0.301001365,-0.782545638
0.381905982,-0.343106582,0.210212943,-0.837754588,0.522379454,0.900488168,0.776033365,0.575384046,-0.044243296,-1.115824466,-0.846916753,-0.327450771,0.783267229,-0.977502303,-0.226734161,-0.060510114,-0.817943153,0.823037718,-1.157550603,0.081704982,-0.790110525,-0.311370525,-0.973324016,0.064613736,-0.167758368,-0.406919484,-0.392551251,2.185117023,-0.418481526,-0.737042669,-0.844596336,1.68817208,-0.640056637,1.423203342,3.317026672,1.441100544,-0.444295666,0.670484024,1.715742453,0.092162173,-0.259267201,-0.874634756,-0.247326729,0.583764716,0.628076162,-0.088372309,-0.024448429,0.678695875,0.503348359,-0.212363261,0.224635129,1.114899494,-0.78670312,0.980189582,0.692892182,2.22930154,0.536556576,0.231108093,-1.234291801,-1.450637773,-0.223707485,-0.272950901,-0.343805739,-0.720699558,-0.375635731,-0.907226608,-0.65053155,0.115534495,-0.270900118,1.053335663,-0.098685978,-0.456510748,-0.353167594,0.200299887,0.160476116,0.862683813,-0.129500001,-0.284982116,-0.301451405,-0.152815162,-0.212800382,-0.671987454,-0.218051708,0.565645151,0.315839603,0.03935625,-0.645239999,-2.694276758,-0.466433445,-1.380766881,-0.758934979,0.556562375,0.477071769,-0.786464117,-0.516099784,0.079481458,-0.278234649,-0.62209899,-0.549538351,-0.869428668,-0.30103743,-0.190265451,0.427855632,-0.493407449,-0.534354625,-0.813294579,-0.45117535,-0.436028488,-0.156370772,-0.287048417,0.332606526,-0.055943558
0.437601665,0.086724136,-0.512061068,0.193341899,1.080058845,-1.642100049,0.413539783,-0.706954086,-0.92001064,-0.082721888,-0.251574346,-1.544421217,0.469006708,0.346535138,0.048878864,-0.556605588,0.718427436,-1.470280657,-0.843674519,-1.175385276,-1.183402851,-0.319058056,-0.726582703,-0.509400852,-0.209384966,-1.050292407,0.517569915,-0.315216949,-1.264908625,-0.321316585,-0.949756316,0.464113984,-0.036712694,-1.218504822,0.72227611,-1.135903288,0.727307226,0.521861372,-1.131323371,0.796988661,-1.733665718,-0.835748762,-1.498608727,0.265687766,1.292166499,0.448201748,0.587466113,0.957625949,-0.698620409,-0.311469609,0.716415098,1.568680723,-0.650625807,-0.878906314,0.925287685,-0.818417496,0.727995172,0.44634095,-1.584557509,-1.729388437,1.181837027,-0.983034836,-0.475077171,-0.586644698,-0.507736091,-0.098736683,-0.647147514,-0.823558992,-0.718740791,-0.177435526,-1.002461229,-0.575194623,-0.759694052,0.002297242,-0.66209496,-0.788822251,-0.601223736,-1.129212281,-0.168289318,-0.757491561,-0.250883408,-1.146491921,0.206245916,-0.313274472,1.05775231,0.609829128,-0.578514828,-0.493825078,1.03610938,-1.580104711,-0.865195715,0.681763382,0.625963166,-0.096955202,0.324159462,-1.148788199,0.580877931,-0.819755491,-1.817397364,0.098152728,-1.900361084,-0.999786481,-0.442323209,0.481319795,-0.952816594,-0.309983151,-0.129805142,-0.741143189,-0.641299104,-0.572928036,-0.725226825,-0.100286694
0.117202836,-0.639677843,0.102043007,-1.060579722,0.016060935,-1.269829668,0.955689649,0.156525882,-0.996452885,0.091908208,-0.541239144,-0.093296798,1.612165609,0.561498309,-0.809929753,0.183343589,0.3372814,0.064221001,-1.773730508,-0.218041561,0.007955668,-0.603876325,-0.636585248,-0.683204841,-0.725374727,0.442442424,0.825395224,1.099128703,-0.06176912,-0.508911456,-0.306066528,-0.226042846,-1.053374691,0.346587055,1.739169282,0.869527837,-1.996022313,-0.130496568,0.621066416,-1.773572973,0.016031423,-0.936882735,-1.261728921,1.575606243,0.05394425,0.283324578,1.911926068,1.164212783,-0.108463681,-0.667911701,0.183876589,-0.601148643,-0.918570169,-0.039691717,0.310747972,0.003637408,0.317630774,0.251505623,-1.47272686,-1.15167436,-0.249487374,-0.086267161,-0.144263239,-0.409759375,-0.564826172,-0.438287301,-0.789029267,-0.152977407,-0.443110754,0.479677179,-0.3725688,-1.36060839,-0.133996598,0.03080356,0.579853787,0.886800917,-0.707049899,-0.579680658,1.157032415,-0.646165276,0.229819124,-0.032579961,-1.042155266,0.47715271,0.291533917,0.101938591,-0.513014553,-1.873067378,-0.449177456,-0.722893425,-0.311884109,0.570592619,1.350209955,-0.909597532,-0.387490408,0.661507446,-0.211462883,-0.25858061,-0.696563699,-1.300850019,0.081710511,-1.386519557,0.594766287,-0.086018059,-0.912358138,0.01040577,-0.590012884,-0.82087194,-0.364280007,-0.141611604,-0.025260832,-0.823945984
-0.547449595,-0.663459337,-1.235535786,-0.743288428,0.221645872,-0.540725212,-0.258007906,-0.527390666,0.041685474,-0.148924302,-0.144275988,-0.230422263,1.334833111,0.514640223,-0.444473069,-0.429303995,-0.380393742,0.210112936,-0.483840494,1.070792565,-0.28289215,-1.021767381,0.672075804,-0.305100946,0.354200347,-0.0541046,-0.214432611,-0.10935765,-0.968010805,-0.550179256,0.230785978,0.017988536,-0.010340158,0.126204022,-0.480033322,0.527091603,0.324753818,1.275417698,-0.494320693,0.393703234,0.436146792,-0.043958254,-0.760633736,1.559920901,1.391875551,-0.081429371,1.129427805,1.101892723,0.608416776,0.525966788,-2.06137761,-0.555247825,-0.011885193,-1.024130175,-0.683745012,0.012504571,0.360874241,-0.445955867,-1.288457181,-0.761731793,-0.375000532,-0.753081241,-0.290091708,-0.375097588,-0.534553032,-0.437829164,0.999190256,-0.598447605,-0.592125062,-0.03200156,-0.470087346,-1.129838881,-0.424011431,-0.134624055,0.647807498,-0.764304954,-0.354388129,-0.3711039,-0.321530086,-0.086437091,0.189941932,0.003969332,-0.145050094,-0.431084346,0.518951694,-0.43694481,-0.99035749,-0.690586481,-0.171698468,-0.504730427,-0.791165084,0.498693048,-0.18380015,-0.742958994,0.941887628,-0.508206541,0.601363643,-0.215062384,-0.830341184,-0.577934205,-1.022310711,-0.920323881,0.259467722,0.070928802,-1.378693309,-0.056542523,-0.585033575,-0.364223827,-0.051647513,0.306073729,-0.304371375,0.290574601
-0.958625872,-0.927716237,-0.336696455,-0.755925008,0.167775432,-0.072927283,1.114572338,-0.696675762,-0.026411746,-1.156793947,-0.385479804,1.348756652,0.307883817,-0.19845934,-0.130191721,-0.740761752,-1.06595441,-0.139777764,-0.189193693,-0.027560114,-0.994295122,-1.090720929,-0.722523763,0.191560966,0.45597354,-0.165462955,0.116600125,0.194591448,-0.428948123,-1.736818927,-0.689438466,0.330619334,0.911555858,1.369238689,0.540602357,0.406530735,0.405990507,-0.386301703,-0.667508755,0.180318197,0.166622715,0.0263619,-0.465147918,-0.75283213,0.942385196,-0.771137381,-0.081821655,-0.552415711,-0.594101624,0.086057213,0.035385131,-0.941303575,-0.278723407,1.56947661,-1.353459224,0.348763947,0.629694298,-1.045560083,-0.382518482,-0.72719758,-0.957868116,-0.244223402,-0.292422557,-0.577659282,-0.682464957,-0.775724984,1.127212114,-0.222232071,-0.600037191,-0.214501539,-0.238358166,-0.444828163,-0.403368216,-0.500267094,0.720430975,0.056636741,0.019202372,-0.296963708,-0.855559152,0.001377115,0.12921057,0.172994395,-0.102284163,-0.011892143,0.642632441,-0.925090698,-0.437616548,-0.721933453,-0.747242762,-0.192066901,-0.326388414,0.283054211,-1.087233589,-0.791030292,0.98957568,0.214321842,0.915588545,-0.176595767,0.047380751,-0.698073172,-0.330633589,0.408368171,-0.667799744,-0.151768771,-0.780083108,-0.509694675,-0.093667932,-0.035368245,-0.239583341,0.222466791,-0.162710092,0.258750682
0.575160204,0.083819299,-0.524704032,0.575925339,-0.244835278,-0.047450852,0.620059148,-0.879306512,-0.688855533,-0.500957281,0.067019568,-1.554356762,-0.100544683,-0.282140387,-0.372156357,-0.951424018,-1.107619276,-0.892940083,0.018615735,-0.497102622,-0.426895037,-0.276549926,-0.268810885,-0.659718393,-0.08896627,-0.495992327,-0.758066468,-0.380932684,-0.773443646,-1.484780465,-0.15344446,-0.717984536,-0.01421506,-0.56124794,-0.998972485,-0.896026013,-0.421441954,0.518809545,-0.960662654,1.139128162,-0.588842909,0.797093196,0.777021618,0.080119395,0.752012884,1.091223541,1.729204095,0.919435744,1.166953369,-0.171265997,0.312247547,1.557494706,-1.591792238,0.770832269,-0.33135895,-0.149648567,0.170397137,0.333984029,-0.79727522,-0.575770691,0.72222341,-0.468227623,-1.192124794,-0.198135072,-1.152927153,-0.474485593,-0.077305792,-0.897510686,-1.249510512,-1.425901797,-0.763482799,0.126419948,-0.830976124,0.024592476,-0.171252753,-0.236211711,-0.759847345,-0.823365363,-1.534052706,-0.652705314,-0.30386386,-1.09256617,0.066723338,0.189988487,0.566113857,0.43131655,-1.067166795,0.632726293,0.891808795,-1.34568567,-1.098507083,0.154432355,-0.867056451,-0.995101996,0.731274117,-0.126023483,0.055382064,-0.295933083,-0.999861317,-0.979045002,-0.925629266,-1.359693597,0.040647281,-0.506511293,-0.467050326,-0.690604528,0.223509526,-0.708857889,-0.273260933,-0.309706827,-0.255956378,-0.386442082
0.749639504,-1.158390696,0.106223585,-1.354656469,1.18589842,1.315567603,0.25771617,0.528509305,-0.384061937,0.240489829,-1.518588856,0.12711385,1.255835679,-0.129169533,-0.163560665,0.108921918,-0.909980491,0.679842509,-0.810726678,-0.657897831,-0.4381918,-0.138725431,-0.127016175,-0.704805211,-0.029529027,1.559766149,-1.051227291,0.08396,-0.357281253,-1.339277995,-0.66916785,0.33279112,-1.746597047,-0.159230325,1.981828599,-0.669769603,-0.666952026,-0.467701375,1.405194095,-0.634187884,0.156483531,-0.609334518,0.082388996,-1.455165318,-0.729649354,0.575159748,-0.533393482,-1.126978019,2.309253737,-1.402986715,-0.475501789,-0.88528483,0.054382497,0.45480751,0.138976121,-0.760000711,1.221243404,0.597370185,-0.714989323,-0.131393565,-1.356010229,0.4376344,-0.400725123,-0.540461379,-0.002048091,-0.481297146,-0.267356156,1.45110862,0.509954466,1.620004743,0.026777684,0.99090185,-0.194926449,-0.738700497,-0.536224431,-0.297429591,-0.291113836,0.154472994,1.76460158,0.496642766,-0.221609354,0.318520867,-0.238826396,0.273597884,0.893609544,0.539988266,0.735623202,-0.850802203,-1.533628664,-0.077075252,-1.579190565,0.62582849,1.251285925,-0.161922628,-0.356533083,0.602261784,-0.631117877,0.509986014,1.385315058,0.107387822,0.477425525,1.150719908,-0.362489093,-0.240277717,1.019041937,-0.288816476,-0.692443267,-0.273551641,0.664713377,-0.124421076,0.128409874,0.290074395
-0.45459573,-1.164528691,-0.417731352,-1.097895937,0.153546149,-0.267008108,0.144143518,-0.032336836,-0.009224671,0.233784627,-0.386621449,-0.281782853,0.268175897,-0.178071273,-0.688166706,-0.763750403,-0.008382562,-1.468963492,-0.352244573,1.548251396,-0.295867296,-0.012818639,0.504928488,-0.018414193,0.198431047,-0.069520963,0.504395514,-0.598792634,-0.649143998,-0.85052359,-0.678006253,0.858842224,-1.150309164,-0.049618843,-0.060850496,0.521068986,-0.258862485,1.220695335,-0.710699854,-0.415713994,0.457420824,0.388811049,1.068461295,2.413808233,1.56189401,0.033514743,1.254350716,0.677475056,-1.462026421,-0.646057365,0.49195481,-0.625276207,-0.196331976,1.620337464,0.62802331,0.165323056,0.560363473,-0.362409288,-0.300640378,-0.658155957,-0.853423442,-0.405603744,-0.403881933,-0.41808277,-0.043997816,-0.337622744,0.23406299,0.086158511,-0.603746332,-0.604239497,-0.57635826,0.508895473,-0.159104431,0.242564263,0.040084907,-0.753698574,-0.251497061,-0.624687529,0.311987358,-0.847462002,-0.073785693,-0.084431527,0.00877907,-0.194966781,0.670349446,-0.357459435,-0.95063357,-0.052500012,-0.378112141,-0.76919932,-0.34678944,0.695568787,0.343489577,-0.212036242,0.365220965,-0.230021363,0.129082368,-0.404621617,0.621839754,0.117621204,-1.290342236,-1.060895182,-0.038975985,-0.16874846,-0.185328729,0.020675565,-0.504931396,0.191835302,-0.291121583,0.073814346,-0.540248745,-0.908079151
-0.683681965,-1.117362747,-0.42653067,-0.207705451,-0.107270465,1.094594043,0.126213507,-0.627250083,-0.512329264,-0.569414671,-0.032241375,0.718633542,-0.221048457,0.63053698,-0.490024453,-0.218364135,-1.625076723,-0.012175403,0.295056391,-1.409839525,0.277798522,-0.783000893,0.230320838,-0.083330935,0.560483012,-0.778648095,-0.207196207,-1.157457662,-0.659473102,-0.4388443,-1.287580502,0.009545042,-0.458904202,0.561791226,-2.297164377,-0.510727794,-0.588184388,-0.85229722,1.233313216,-0.210751116,-0.522935172,0.707876153,-0.364611761,-1.674820439,-1.297424652,-0.029239919,0.905685172,-0.463393932,0.200738771,-0.963577126,0.95445535,-1.678059119,-0.318423746,0.440727234,-1.055304953,-0.318938436,0.771568912,-0.631169228,0.557186631,-0.478457004,-1.611468551,0.168748844,-0.22151591,-0.248861561,-0.077729303,-0.746285132,1.242278705,0.852433128,-0.142549848,-0.274693265,-0.267987227,0.653773623,0.153647993,-0.095202527,0.37535705,-0.258200738,-0.031717942,0.667539581,-0.324174571,0.83882491,-0.096234313,0.519024434,-0.207002612,-0.214001048,0.764430205,-0.502995543,-0.567261191,0.352775003,-1.275492991,0.343038693,0.091946578,0.055955402,-0.481610314,-0.47220558,1.146701676,1.286293329,0.947368654,-0.525297461,1.6838798,0.487397072,1.405480983,0.387745858,-0.233387812,-1.032806739,0.440583572,-0.161678641,-0.091772218,0.175077998,0.189051227,-0.076200767,-0.266959996,0.195731009
-0.443716781,-0.115381167,-1.107606795,-0.491404026,0.394435742,-0.528452804,0.489313177,-0.820037933,-0.449525819,-0.279102514,-0.069728615,-0.486123241,-0.518604274,0.018571864,0.224218135,-0.636256311,-0.864731709,-0.043816808,-0.820220588,0.918111678,-0.76920855,-0.707157803,-0.468630896,0.523046187,-0.249133561,-0.595289109,-0.807051541,-0.568893448,-0.612142456,-0.814524976,-0.398969521,0.055409329,-0.35882565,-0.146168405,-0.348254527,-0.065375016,-1.064630508,0.232880026,-1.927955983,1.525665279,-0.090491504,0.93354151,0.08478815,0.381970623,0.495602609,-1.03359747,1.431098854,-0.156147405,-0.758841248,0.194114143,-0.53165728,0.614244383,0.503047088,0.92701462,-0.243860152,-0.118105577,0.467527676,-0.465298268,-0.345141769,-0.725121478,-0.460914148,-0.628602955,-0.693455884,-0.306123251,-0.460995713,-0.636361898,0.853764113,-0.317665203,-0.664891214,-0.873490712,-0.559068201,-0.077530963,-0.246592198,-0.372103109,0.864049422,-0.176908497,-0.115090058,-0.303360641,-1.17848926,-0.204914233,-0.019770688,-0.070793157,0.181324399,-0.226384875,0.628930194,-0.444116112,-1.264100288,0.093231054,-0.238730689,-0.256357275,-0.446195305,0.131531988,-0.806782402,-0.485000878,0.884581227,0.761457978,0.529830725,-0.545542345,-0.380026115,-0.382062674,-0.534801336,-0.379751454,-0.61167134,0.591545764,-0.206742118,-0.282441043,0.246399868,-0.215002331,0.225671436,-0.096668173,-0.061314839,-0.347481014
